outcome,outcome_label,feature_set,feature_set_label,model,repeat,fold,status,error,n_total,n_train,n_test,n_groups_total,n_groups_test,test_group_overlap_fraction,target_positive,target_negative,test_positive,test_negative,features,accuracy,balanced_accuracy,macro_f1,weighted_f1,sensitivity,specificity,ppv,npv,brier,prevalence,roc_auc,pr_auc
high_burden_fall_next_year,Four or more falls in next year,functional_lcf,"Core variables plus latest prior Tinetti/Berg, imputed when missing",dummy_stratified,0,3,ok,,1158,926,232,242,48,0.0,134,1024,27,205,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T"", ""HAS_FUNCTIONAL_T"", ""YEARS_SINCE_FUNCTIONAL_T""]",0.7931034482758621,0.5130984643179766,0.5126050420168067,0.7962909301651695,0.14814814814814814,0.8780487804878049,0.13793103448275862,0.8866995073891626,0.20689655172413793,0.11637931034482758,0.5130984643179765,0.11957215836526182
high_burden_fall_next_year,Four or more falls in next year,functional_lcf,"Core variables plus latest prior Tinetti/Berg, imputed when missing",logistic_balanced,0,3,ok,,1158,926,232,242,48,0.0,134,1024,27,205,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T"", ""HAS_FUNCTIONAL_T"", ""YEARS_SINCE_FUNCTIONAL_T""]",0.7241379310344828,0.683107497741644,0.586037693766031,0.7694842776002431,0.6296296296296297,0.7365853658536585,0.23943661971830985,0.937888198757764,0.17631102361997855,0.11637931034482758,0.7356820234869015,0.3566489176799841
high_burden_fall_next_year,Four or more falls in next year,functional_lcf,"Core variables plus latest prior Tinetti/Berg, imputed when missing",random_forest_balanced,0,3,ok,,1158,926,232,242,48,0.0,134,1024,27,205,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T"", ""HAS_FUNCTIONAL_T"", ""YEARS_SINCE_FUNCTIONAL_T""]",0.8232758620689655,0.6748870822041554,0.6423925711492913,0.8375272728686975,0.48148148148148145,0.8682926829268293,0.325,0.9270833333333334,0.1277270582010222,0.11637931034482758,0.7488708220415538,0.28806733008687496
high_burden_fall_next_year,Four or more falls in next year,functional_lcf,"Core variables plus latest prior Tinetti/Berg, imputed when missing",gradient_boosting,0,3,ok,,1158,926,232,242,48,0.0,134,1024,27,205,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T"", ""HAS_FUNCTIONAL_T"", ""YEARS_SINCE_FUNCTIONAL_T""]",0.8663793103448276,0.5545618789521228,0.5660935143288084,0.8430410360430645,0.14814814814814814,0.9609756097560975,0.3333333333333333,0.8954545454545455,0.10225986790312905,0.11637931034482758,0.7666666666666665,0.2889997388081236
high_burden_fall_next_year,Four or more falls in next year,functional_lcf,"Core variables plus latest prior Tinetti/Berg, imputed when missing",dummy_stratified,0,4,ok,,1158,928,230,242,51,0.0,134,1024,26,204,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T"", ""HAS_FUNCTIONAL_T"", ""YEARS_SINCE_FUNCTIONAL_T""]",0.7869565217391304,0.4939668174962293,0.4940516273849607,0.7919777484994877,0.11538461538461539,0.8725490196078431,0.10344827586206896,0.8855721393034826,0.21304347826086956,0.11304347826086956,0.4939668174962292,0.11193633952254642
high_burden_fall_next_year,Four or more falls in next year,functional_lcf,"Core variables plus latest prior Tinetti/Berg, imputed when missing",logistic_balanced,0,4,ok,,1158,928,230,242,51,0.0,134,1024,26,204,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T"", ""HAS_FUNCTIONAL_T"", ""YEARS_SINCE_FUNCTIONAL_T""]",0.717391304347826,0.7064479638009049,0.5876885738713147,0.7666582329784389,0.6923076923076923,0.7205882352941176,0.24,0.9483870967741935,0.1927882141662203,0.11304347826086956,0.7586726998491704,0.32551275583328587
high_burden_fall_next_year,Four or more falls in next year,functional_lcf,"Core variables plus latest prior Tinetti/Berg, imputed when missing",random_forest_balanced,0,4,ok,,1158,928,230,242,51,0.0,134,1024,26,204,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T"", ""HAS_FUNCTIONAL_T"", ""YEARS_SINCE_FUNCTIONAL_T""]",0.8391304347826087,0.6408371040723982,0.6295328892951984,0.8451881673111467,0.38461538461538464,0.8970588235294118,0.3225806451612903,0.9195979899497487,0.12995017390326816,0.11304347826086956,0.7164404223227752,0.34369731879733345
high_burden_fall_next_year,Four or more falls in next year,functional_lcf,"Core variables plus latest prior Tinetti/Berg, imputed when missing",gradient_boosting,0,4,ok,,1158,928,230,242,51,0.0,134,1024,26,204,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T"", ""HAS_FUNCTIONAL_T"", ""YEARS_SINCE_FUNCTIONAL_T""]",0.8695652173913043,0.5405354449472096,0.5479559748427673,0.8430407437790539,0.11538461538461539,0.9656862745098039,0.3,0.8954545454545455,0.09911256632898562,0.11304347826086956,0.7239819004524887,0.27045299795539973
high_burden_fall_next_year,Four or more falls in next year,functional_lcf,"Core variables plus latest prior Tinetti/Berg, imputed when missing",dummy_stratified,1,0,ok,,1158,926,232,242,47,0.0,134,1024,27,205,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T"", ""HAS_FUNCTIONAL_T"", ""YEARS_SINCE_FUNCTIONAL_T""]",0.7844827586206896,0.49214092140921406,0.492296918767507,0.7878030522553849,0.1111111111111111,0.8731707317073171,0.10344827586206896,0.8817733990147784,0.21551724137931033,0.11637931034482758,0.4921409214092141,0.11494252873563217
high_burden_fall_next_year,Four or more falls in next year,functional_lcf,"Core variables plus latest prior Tinetti/Berg, imputed when missing",logistic_balanced,1,0,ok,,1158,926,232,242,47,0.0,134,1024,27,205,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T"", ""HAS_FUNCTIONAL_T"", ""YEARS_SINCE_FUNCTIONAL_T""]",0.7543103448275862,0.7001806684733514,0.610405680110774,0.7920725618100121,0.6296296296296297,0.7707317073170732,0.265625,0.9404761904761905,0.17760525294343274,0.11637931034482758,0.7304426377597109,0.3394720457049878
high_burden_fall_next_year,Four or more falls in next year,functional_lcf,"Core variables plus latest prior Tinetti/Berg, imputed when missing",random_forest_balanced,1,0,ok,,1158,926,232,242,47,0.0,134,1024,27,205,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T"", ""HAS_FUNCTIONAL_T"", ""YEARS_SINCE_FUNCTIONAL_T""]",0.8448275862068966,0.6870822041553749,0.6649012999518537,0.853294705560075,0.48148148148148145,0.8926829268292683,0.37142857142857144,0.9289340101522843,0.11795512245935778,0.11637931034482758,0.7875338753387534,0.4242503564611481
high_burden_fall_next_year,Four or more falls in next year,functional_lcf,"Core variables plus latest prior Tinetti/Berg, imputed when missing",gradient_boosting,1,0,ok,,1158,926,232,242,47,0.0,134,1024,27,205,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T"", ""HAS_FUNCTIONAL_T"", ""YEARS_SINCE_FUNCTIONAL_T""]",0.875,0.5594399277326106,0.5741502626748529,0.8487720741819103,0.14814814814814814,0.9707317073170731,0.4,0.8963963963963963,0.09934506589790933,0.11637931034482758,0.7435411020776874,0.31649237700799043
high_burden_fall_next_year,Four or more falls in next year,functional_lcf,"Core variables plus latest prior Tinetti/Berg, imputed when missing",dummy_stratified,1,1,ok,,1158,926,232,242,51,0.0,134,1024,27,205,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T"", ""HAS_FUNCTIONAL_T"", ""YEARS_SINCE_FUNCTIONAL_T""]",0.7931034482758621,0.5130984643179766,0.5126050420168067,0.7962909301651695,0.14814814814814814,0.8780487804878049,0.13793103448275862,0.8866995073891626,0.20689655172413793,0.11637931034482758,0.5130984643179765,0.11957215836526182
high_burden_fall_next_year,Four or more falls in next year,functional_lcf,"Core variables plus latest prior Tinetti/Berg, imputed when missing",logistic_balanced,1,1,ok,,1158,926,232,242,51,0.0,134,1024,27,205,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T"", ""HAS_FUNCTIONAL_T"", ""YEARS_SINCE_FUNCTIONAL_T""]",0.6982758620689655,0.6845528455284553,0.5720459576262253,0.7503707432675568,0.6666666666666666,0.7024390243902439,0.22784810126582278,0.9411764705882353,0.19682236716578624,0.11637931034482758,0.7801264679313459,0.29062731034063505
high_burden_fall_next_year,Four or more falls in next year,functional_lcf,"Core variables plus latest prior Tinetti/Berg, imputed when missing",random_forest_balanced,1,1,ok,,1158,926,232,242,51,0.0,134,1024,27,205,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T"", ""HAS_FUNCTIONAL_T"", ""YEARS_SINCE_FUNCTIONAL_T""]",0.8491379310344828,0.6895212285456188,0.6696904364804946,0.8564837349051138,0.48148148148148145,0.8975609756097561,0.38235294117647056,0.9292929292929293,0.12058335360705094,0.11637931034482758,0.7900632339656729,0.3688344619170949
high_burden_fall_next_year,Four or more falls in next year,functional_lcf,"Core variables plus latest prior Tinetti/Berg, imputed when missing",gradient_boosting,1,1,ok,,1158,926,232,242,51,0.0,134,1024,27,205,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T"", ""HAS_FUNCTIONAL_T"", ""YEARS_SINCE_FUNCTIONAL_T""]",0.875,0.5112014453477868,0.4987707665946509,0.8319488936899352,0.037037037037037035,0.9853658536585366,0.25,0.8859649122807017,0.10541862295863319,0.11637931034482758,0.7364046973803071,0.2281183538854487
high_burden_fall_next_year,Four or more falls in next year,functional_lcf,"Core variables plus latest prior Tinetti/Berg, imputed when missing",dummy_stratified,1,2,ok,,1158,927,231,242,46,0.0,134,1024,26,205,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T"", ""HAS_FUNCTIONAL_T"", ""YEARS_SINCE_FUNCTIONAL_T""]",0.7878787878787878,0.49427767354596625,0.49434889434889434,0.7928821383366838,0.11538461538461539,0.8731707317073171,0.10344827586206896,0.8861386138613861,0.21212121212121213,0.11255411255411256,0.49427767354596625,0.111503439089646
high_burden_fall_next_year,Four or more falls in next year,functional_lcf,"Core variables plus latest prior Tinetti/Berg, imputed when missing",logistic_balanced,1,2,ok,,1158,927,231,242,46,0.0,134,1024,26,205,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T"", ""HAS_FUNCTIONAL_T"", ""YEARS_SINCE_FUNCTIONAL_T""]",0.7922077922077922,0.7821763602251408,0.6631016042780749,0.8247100493089797,0.7692307692307693,0.7951219512195122,0.3225806451612903,0.9644970414201184,0.154725647032213,0.11255411255411256,0.8057223264540339,0.3652422033494332
high_burden_fall_next_year,Four or more falls in next year,functional_lcf,"Core variables plus latest prior Tinetti/Berg, imputed when missing",random_forest_balanced,1,2,ok,,1158,927,231,242,46,0.0,134,1024,26,205,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T"", ""HAS_FUNCTIONAL_T"", ""YEARS_SINCE_FUNCTIONAL_T""]",0.8484848484848485,0.6627579737335835,0.649772579597141,0.8541949711540355,0.4230769230769231,0.9024390243902439,0.3548387096774194,0.925,0.11469229038578634,0.11255411255411256,0.7888367729831146,0.34977858832380704
high_burden_fall_next_year,Four or more falls in next year,functional_lcf,"Core variables plus latest prior Tinetti/Berg, imputed when missing",gradient_boosting,1,2,ok,,1158,927,231,242,46,0.0,134,1024,26,205,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T"", ""HAS_FUNCTIONAL_T"", ""YEARS_SINCE_FUNCTIONAL_T""]",0.8831168831168831,0.5647279549718573,0.5826697892271663,0.8570576964019587,0.15384615384615385,0.975609756097561,0.4444444444444444,0.9009009009009009,0.09166724406370479,0.11255411255411256,0.7936210131332082,0.3493525807072983
high_burden_fall_next_year,Four or more falls in next year,functional_lcf,"Core variables plus latest prior Tinetti/Berg, imputed when missing",dummy_stratified,1,3,ok,,1158,926,232,242,48,0.0,134,1024,27,205,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T"", ""HAS_FUNCTIONAL_T"", ""YEARS_SINCE_FUNCTIONAL_T""]",0.7758620689655172,0.47118337850045167,0.47198879551820727,0.7793151743456003,0.07407407407407407,0.8682926829268293,0.06896551724137931,0.8768472906403941,0.22413793103448276,0.11637931034482758,0.4711833785004516,0.11286717752234993
high_burden_fall_next_year,Four or more falls in next year,functional_lcf,"Core variables plus latest prior Tinetti/Berg, imputed when missing",logistic_balanced,1,3,ok,,1158,926,232,242,48,0.0,134,1024,27,205,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T"", ""HAS_FUNCTIONAL_T"", ""YEARS_SINCE_FUNCTIONAL_T""]",0.7629310344827587,0.6889792231255646,0.6109637488947834,0.7975166925820909,0.5925925925925926,0.7853658536585366,0.26666666666666666,0.936046511627907,0.18425637013491308,0.11637931034482758,0.756639566395664,0.23882965976088819
high_burden_fall_next_year,Four or more falls in next year,functional_lcf,"Core variables plus latest prior Tinetti/Berg, imputed when missing",random_forest_balanced,1,3,ok,,1158,926,232,242,48,0.0,134,1024,27,205,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T"", ""HAS_FUNCTIONAL_T"", ""YEARS_SINCE_FUNCTIONAL_T""]",0.8362068965517241,0.6339656729900632,0.625615763546798,0.8410480720231018,0.37037037037037035,0.8975609756097561,0.3225806451612903,0.9154228855721394,0.13280954561406533,0.11637931034482758,0.7544715447154471,0.22579153137557664
high_burden_fall_next_year,Four or more falls in next year,functional_lcf,"Core variables plus latest prior Tinetti/Berg, imputed when missing",gradient_boosting,1,3,ok,,1158,926,232,242,48,0.0,134,1024,27,205,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T"", ""HAS_FUNCTIONAL_T"", ""YEARS_SINCE_FUNCTIONAL_T""]",0.8577586206896551,0.5175248419150857,0.5154123678713842,0.8279130499311392,0.07407407407407407,0.9609756097560975,0.2,0.8873873873873874,0.10876606870595208,0.11637931034482758,0.7491418247515809,0.23240924987684436
high_burden_fall_next_year,Four or more falls in next year,functional_lcf,"Core variables plus latest prior Tinetti/Berg, imputed when missing",dummy_stratified,1,4,ok,,1158,927,231,242,50,0.0,134,1024,27,204,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T"", ""HAS_FUNCTIONAL_T"", ""YEARS_SINCE_FUNCTIONAL_T""]",0.7748917748917749,0.47086056644880175,0.47167487684729065,0.7783571108694262,0.07407407407407407,0.8676470588235294,0.06896551724137931,0.8762376237623762,0.22510822510822512,0.11688311688311688,0.4708605664488017,0.11333366505780298
high_burden_fall_next_year,Four or more falls in next year,functional_lcf,"Core variables plus latest prior Tinetti/Berg, imputed when missing",logistic_balanced,1,4,ok,,1158,927,231,242,50,0.0,134,1024,27,204,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T"", ""HAS_FUNCTIONAL_T"", ""YEARS_SINCE_FUNCTIONAL_T""]",0.6753246753246753,0.6715686274509804,0.5553245553245554,0.7323247323247324,0.6666666666666666,0.6764705882352942,0.21428571428571427,0.9387755102040817,0.19264120577998034,0.11688311688311688,0.7494553376906318,0.3939574449331029
high_burden_fall_next_year,Four or more falls in next year,functional_lcf,"Core variables plus latest prior Tinetti/Berg, imputed when missing",random_forest_balanced,1,4,ok,,1158,927,231,242,50,0.0,134,1024,27,204,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T"", ""HAS_FUNCTIONAL_T"", ""YEARS_SINCE_FUNCTIONAL_T""]",0.8181818181818182,0.5917755991285403,0.5859508364629566,0.8235513206493064,0.2962962962962963,0.8872549019607843,0.25806451612903225,0.905,0.12744808209905983,0.11688311688311688,0.7177741466957153,0.26575474341387983
high_burden_fall_next_year,Four or more falls in next year,functional_lcf,"Core variables plus latest prior Tinetti/Berg, imputed when missing",gradient_boosting,1,4,ok,,1158,927,231,242,50,0.0,134,1024,27,204,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T"", ""HAS_FUNCTIONAL_T"", ""YEARS_SINCE_FUNCTIONAL_T""]",0.8701298701298701,0.5247821350762527,0.5237768004398021,0.8349671219379852,0.07407407407407407,0.9754901960784313,0.2857142857142857,0.8883928571428571,0.10750855093795465,0.11688311688311688,0.6541394335511983,0.22396572090277767
high_burden_fall_next_year,Four or more falls in next year,functional_lcf,"Core variables plus latest prior Tinetti/Berg, imputed when missing",dummy_stratified,2,0,ok,,1158,926,232,242,50,0.0,134,1024,27,205,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T"", ""HAS_FUNCTIONAL_T"", ""YEARS_SINCE_FUNCTIONAL_T""]",0.7931034482758621,0.5130984643179766,0.5126050420168067,0.7962909301651695,0.14814814814814814,0.8780487804878049,0.13793103448275862,0.8866995073891626,0.20689655172413793,0.11637931034482758,0.5130984643179765,0.11957215836526182
high_burden_fall_next_year,Four or more falls in next year,functional_lcf,"Core variables plus latest prior Tinetti/Berg, imputed when missing",logistic_balanced,2,0,ok,,1158,926,232,242,50,0.0,134,1024,27,205,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T"", ""HAS_FUNCTIONAL_T"", ""YEARS_SINCE_FUNCTIONAL_T""]",0.7456896551724138,0.7596205962059621,0.6266535744483539,0.7883972566535651,0.7777777777777778,0.7414634146341463,0.28378378378378377,0.9620253164556962,0.18313441132248748,0.11637931034482758,0.7819331526648601,0.4251179889327473
