outcome,outcome_label,feature_set,feature_set_label,model,n_evaluations,n_total,n_groups_total,target_positive,target_negative,features,accuracy_mean,accuracy_std,accuracy_median,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_median,macro_f1_mean,macro_f1_std,macro_f1_median,weighted_f1_mean,weighted_f1_std,weighted_f1_median,sensitivity_mean,sensitivity_std,sensitivity_median,specificity_mean,specificity_std,specificity_median,ppv_mean,ppv_std,ppv_median,npv_mean,npv_std,npv_median,roc_auc_mean,roc_auc_std,roc_auc_median,pr_auc_mean,pr_auc_std,pr_auc_median,brier_mean,brier_std,brier_median,test_group_overlap_fraction_mean,test_group_overlap_fraction_std,test_group_overlap_fraction_median
fall_next_year,Any fall in next year,core_history_with_ayuda,Core variables plus habitual aid,logistic_balanced,25,1158,242,472,686,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T""]",0.6891855661012773,0.027929413263117264,0.6866952789699571,0.6750531076595062,0.030402355164894257,0.6754571854642493,0.6756848757210286,0.03022172995522363,0.6737941712561002,0.6878011920121199,0.02848821685841399,0.6874461155283073,0.5988059251258077,0.05378074669122337,0.6145833333333334,0.751300290193205,0.03169108872331138,0.7571428571428571,0.6237959609525805,0.03621558807364753,0.6262626262626263,0.7320399474035859,0.026403929459393894,0.7357142857142858,0.6890586261626216,0.04030253599017784,0.6888634630053394,0.5806449216571525,0.04833342623966337,0.5835463629873455,0.22116764644174786,0.012592114286759756,0.21882439840160078,0.0,0.0,0.0
fall_next_year,Any fall in next year,core_history_with_ayuda,Core variables plus habitual aid,random_forest_balanced,25,1158,242,472,686,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T""]",0.6822629504722945,0.029130581361453807,0.6824034334763949,0.6776087161357585,0.03029225403549557,0.6826849733028223,0.6747458543955347,0.029832015091185406,0.6774060769345907,0.6837968915060366,0.028963915864563546,0.6848159504276106,0.6525638043706157,0.04371794898486595,0.6458333333333334,0.7026536279009012,0.031529186854291597,0.7007299270072993,0.601889043413176,0.033569966490887074,0.6019417475728155,0.7464806635052136,0.027283752347014162,0.7426470588235294,0.7448788198572255,0.030535411835222084,0.7471548544070324,0.6376116906048432,0.04015449997466608,0.630858596235091,0.20394156841579325,0.010327024766232658,0.2035386336823004,0.0,0.0,0.0
fall_next_year,Any fall in next year,functional_complete_case,Functional complete-case subset,dummy_stratified,25,203,74,128,75,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T"", ""YEARS_SINCE_FUNCTIONAL_T""]",0.5366562137049943,0.05734152326177463,0.5384615384615384,0.47508994708994706,0.06177481575100887,0.48750000000000004,0.46782042165976007,0.0658150501058827,0.4807692307692308,0.5178982376679135,0.059267898201475315,0.5207100591715977,0.7107037037037037,0.047104110898629134,0.7083333333333334,0.23947619047619045,0.07707025537156698,0.25,0.6145688860638805,0.03890538193503898,0.6071428571428571,0.32727272727272727,0.10820346103852803,0.36363636363636365,0.47508994708994706,0.061774815751008884,0.48750000000000004,0.6209430576997914,0.027879031047029577,0.6105065666041276,0.46334378629500583,0.05734152326177463,0.46153846153846156,0.0,0.0,0.0
fall_next_year,Any fall in next year,functional_complete_case,Functional complete-case subset,gradient_boosting,25,203,74,128,75,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T"", ""YEARS_SINCE_FUNCTIONAL_T""]",0.5950026802465826,0.05566844660468245,0.575,0.5311470695970696,0.06497809403243515,0.5208333333333334,0.5194759695778002,0.0738434558443558,0.5159322033898305,0.5683683964949963,0.06259646251684295,0.5637755102040817,0.7746512820512821,0.07597140427078822,0.7692307692307693,0.28764285714285714,0.1375085117272021,0.26666666666666666,0.6520721583894717,0.04448366526963241,0.6538461538461539,0.4178014208014208,0.11820556485740094,0.4166666666666667,0.5732784940984941,0.08205656387671854,0.5626666666666666,0.7101210725883014,0.0666909253495795,0.7040987455527433,0.27562786826813296,0.0353393425976498,0.27346102701771935,0.0,0.0,0.0
fall_next_year,Any fall in next year,functional_complete_case,Functional complete-case subset,logistic_balanced,25,203,74,128,75,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T"", ""YEARS_SINCE_FUNCTIONAL_T""]",0.5614579647994282,0.06513985528591784,0.5641025641025641,0.5311856125356126,0.06804907356908953,0.5217948717948717,0.5276303715319647,0.06746534113140665,0.52,0.559141022491897,0.06450761010026994,0.55,0.6482045584045584,0.08817847732150522,0.68,0.4141666666666666,0.12113229299987432,0.4,0.6545094341361839,0.058918571735473886,0.6428571428571429,0.40743065242291254,0.07839978898569573,0.4,0.5761300461267127,0.08282393833077889,0.5923076923076923,0.717195153490819,0.06305453569913762,0.7219929159313737,0.25300095902861686,0.02590083596406499,0.25207908583293664,0.0,0.0,0.0
fall_next_year,Any fall in next year,functional_complete_case,Functional complete-case subset,random_forest_balanced,25,203,74,128,75,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T"", ""YEARS_SINCE_FUNCTIONAL_T""]",0.6111777896899848,0.06820354072933643,0.6190476190476191,0.5522236263736263,0.07835538114615359,0.5555555555555556,0.5458170091366032,0.08895997898312427,0.5543766578249337,0.5903260243024028,0.07745252588957384,0.6028798787419477,0.7776615384615384,0.060173382817553106,0.7777777777777778,0.3267857142857143,0.13467582540250422,0.3333333333333333,0.6652416183513317,0.05130264402443932,0.6774193548387096,0.45212942612942614,0.14798999093018184,0.4666666666666667,0.5976714882648216,0.08450583097714992,0.594871794871795,0.7238884283988589,0.06837610525387217,0.7212999027597179,0.2325051602995366,0.016923018539269256,0.23477738974288334,0.0,0.0,0.0
fall_next_year,Any fall in next year,functional_lcf,"Core variables plus latest prior Tinetti/Berg, imputed when missing",dummy_stratified,25,1158,242,472,686,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T"", ""HAS_FUNCTIONAL_T"", ""YEARS_SINCE_FUNCTIONAL_T""]",0.5032193172130307,0.03825575042665015,0.4978165938864629,0.48617405453202317,0.03940908339151369,0.4803782505910165,0.4861696240856104,0.039391651592915855,0.4803362472127395,0.5034575144963571,0.03825652009430902,0.4974003951561361,0.3938546414903734,0.04636015562365553,0.3829787234042553,0.5784934675736729,0.03279461415462706,0.5777777777777777,0.39134949016505993,0.04605571983282978,0.3870967741935484,0.5810466454270319,0.032817544079220225,0.5735294117647058,0.48617405453202317,0.039409083391513694,0.48037825059101646,0.40326371962300783,0.017396846848095393,0.4015249375848562,0.49678068278696935,0.03825575042665014,0.5021834061135371,0.0,0.0,0.0
fall_next_year,Any fall in next year,functional_lcf,"Core variables plus latest prior Tinetti/Berg, imputed when missing",gradient_boosting,25,1158,242,472,686,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T"", ""HAS_FUNCTIONAL_T"", ""YEARS_SINCE_FUNCTIONAL_T""]",0.683513732837487,0.028524248958820574,0.6896551724137931,0.662671355303237,0.032583319035300366,0.6628122109158188,0.6643164164484461,0.03271177314418172,0.6657863145258103,0.6790228037350287,0.030146718703424787,0.6827255039947012,0.550105223589899,0.06392226882982534,0.5319148936170213,0.7752374870165748,0.030719829629753136,0.781021897810219,0.6272424160617074,0.038532703904357105,0.625,0.715717961279432,0.028427403648289447,0.7151898734177216,0.725803507038223,0.035434648213223625,0.7309652278177458,0.6071811550009827,0.03575232985954243,0.6073435058920243,0.2093024582513129,0.012782207144523402,0.2103027935935344,0.0,0.0,0.0
fall_next_year,Any fall in next year,functional_lcf,"Core variables plus latest prior Tinetti/Berg, imputed when missing",logistic_balanced,25,1158,242,472,686,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T"", ""HAS_FUNCTIONAL_T"", ""YEARS_SINCE_FUNCTIONAL_T""]",0.6807192777826485,0.03093227224099043,0.6896551724137931,0.670156383523144,0.0323704333386454,0.6798341677096371,0.6695798617175523,0.032165810062731705,0.6797202797202797,0.6806562190609651,0.030842907327816055,0.6909313390822104,0.6132037508784095,0.05225671567536953,0.6170212765957447,0.7271090161678785,0.03760687372005994,0.7226277372262774,0.6079309283740346,0.04011952566238093,0.6138613861386139,0.7326629078228893,0.02788419563681082,0.7372262773722628,0.7010512511897398,0.03980112709785948,0.7051495645588792,0.5844670999726478,0.043525529792657336,0.5778776966960038,0.220609215448591,0.013729487314301878,0.2184874312313968,0.0,0.0,0.0
fall_next_year,Any fall in next year,functional_lcf,"Core variables plus latest prior Tinetti/Berg, imputed when missing",random_forest_balanced,25,1158,242,472,686,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T"", ""HAS_FUNCTIONAL_T"", ""YEARS_SINCE_FUNCTIONAL_T""]",0.6895176250763357,0.03064246686375799,0.6855895196506551,0.6873577029904432,0.032899554964924554,0.6849895083932853,0.6831585749419604,0.03165791090993089,0.6817971283001389,0.6913218930452588,0.030470526481867353,0.6880166501149853,0.6758876371643967,0.053606370297181884,0.6736842105263158,0.6988277688164898,0.031746783961346725,0.697841726618705,0.6070341380980251,0.034147845516033636,0.603448275862069,0.7589718686389589,0.0327959138919956,0.753968253968254,0.7484197891737193,0.03067711227300409,0.7436198409693298,0.6410438547342346,0.036527196035001874,0.6399775909694307,0.20190499796601474,0.010657638844537775,0.2040013985988312,0.0,0.0,0.0
fall_next_year,Any fall in next year,functional_no_availability,Functional values without explicit assessment-availability indicators,dummy_stratified,25,1158,242,472,686,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T""]",0.5032193172130307,0.03825575042665015,0.4978165938864629,0.48617405453202317,0.03940908339151369,0.4803782505910165,0.4861696240856104,0.039391651592915855,0.4803362472127395,0.5034575144963571,0.03825652009430902,0.4974003951561361,0.3938546414903734,0.04636015562365553,0.3829787234042553,0.5784934675736729,0.03279461415462706,0.5777777777777777,0.39134949016505993,0.04605571983282978,0.3870967741935484,0.5810466454270319,0.032817544079220225,0.5735294117647058,0.48617405453202317,0.039409083391513694,0.48037825059101646,0.40326371962300783,0.017396846848095393,0.4015249375848562,0.49678068278696935,0.03825575042665014,0.5021834061135371,0.0,0.0,0.0
fall_next_year,Any fall in next year,functional_no_availability,Functional values without explicit assessment-availability indicators,gradient_boosting,25,1158,242,472,686,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T""]",0.682618151500609,0.026579041731070504,0.6837606837606838,0.6622097347431648,0.03098225819422354,0.6628358440751669,0.6637896717766038,0.031008976959664265,0.6651309935739002,0.6783706193190574,0.028412589577331122,0.6804665242165243,0.5518482486677533,0.062279473207441455,0.5473684210526316,0.7725712208185762,0.02662946326850937,0.7697841726618705,0.6249260195477179,0.03457886018122042,0.6296296296296297,0.7157880616512056,0.02755262092136466,0.7171052631578947,0.7264733649347057,0.03453830774472432,0.7284921369102684,0.6028382755830752,0.0380588626087041,0.5983534782310902,0.20909016116915477,0.012566026769160006,0.20839452154781746,0.0,0.0,0.0
fall_next_year,Any fall in next year,functional_no_availability,Functional values without explicit assessment-availability indicators,logistic_balanced,25,1158,242,472,686,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T""]",0.6884899523675077,0.028769872751397148,0.6909871244635193,0.6743958840838243,0.031110863132948387,0.6777777777777778,0.6750158436185757,0.030985886089288612,0.6774419011008213,0.6871337045971037,0.029283159160959308,0.6919006707147263,0.5983760102562727,0.05379462851746293,0.6063829787234043,0.7504157579113759,0.03244889707532261,0.7571428571428571,0.6228182256725102,0.03717574362563096,0.6262626262626263,0.7315668186568065,0.02675126655882981,0.7328767123287672,0.6870672747713377,0.039136730362993026,0.6885252334981555,0.5772981555930785,0.04621504924542706,0.5821713170319259,0.22201894209316186,0.012321526183485702,0.2199857257149569,0.0,0.0,0.0
fall_next_year,Any fall in next year,functional_no_availability,Functional values without explicit assessment-availability indicators,random_forest_balanced,25,1158,242,472,686,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T""]",0.6863954414226189,0.031219225738623912,0.683982683982684,0.682213430417457,0.032794788467390916,0.6801521975462028,0.6790813820556331,0.032091771669655995,0.6769849631261373,0.6879203789982792,0.031056113570801222,0.6858350218564757,0.6597933854538489,0.04985761147200709,0.65625,0.7046334753810649,0.033674879832674864,0.7028985507246377,0.6061127739697973,0.03590827249589113,0.6086956521739131,0.7512224610386695,0.030517431785150057,0.7481481481481481,0.7487245382497366,0.030502763311102254,0.7462914998822698,0.6429168956557583,0.0387421024617618,0.6343933576728029,0.20228538326929357,0.010572706472760518,0.20398317582892692,0.0,0.0,0.0
fall_next_year,Any fall in next year,functional_no_ayuda,Functional latest-carried-forward set excluding habitual aid,dummy_stratified,25,1158,242,472,686,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T"", ""HAS_FUNCTIONAL_T"", ""YEARS_SINCE_FUNCTIONAL_T""]",0.5032193172130307,0.03825575042665015,0.4978165938864629,0.48617405453202317,0.03940908339151369,0.4803782505910165,0.4861696240856104,0.039391651592915855,0.4803362472127395,0.5034575144963571,0.03825652009430902,0.4974003951561361,0.3938546414903734,0.04636015562365553,0.3829787234042553,0.5784934675736729,0.03279461415462706,0.5777777777777777,0.39134949016505993,0.04605571983282978,0.3870967741935484,0.5810466454270319,0.032817544079220225,0.5735294117647058,0.48617405453202317,0.039409083391513694,0.48037825059101646,0.40326371962300783,0.017396846848095393,0.4015249375848562,0.49678068278696935,0.03825575042665014,0.5021834061135371,0.0,0.0,0.0
fall_next_year,Any fall in next year,functional_no_ayuda,Functional latest-carried-forward set excluding habitual aid,gradient_boosting,25,1158,242,472,686,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T"", ""HAS_FUNCTIONAL_T"", ""YEARS_SINCE_FUNCTIONAL_T""]",0.6803895232499387,0.030220251897986636,0.6810344827586207,0.6603975783085463,0.03485795662798284,0.6557919621749408,0.6617697388786823,0.034840239085580815,0.6581713921631093,0.6762935301783654,0.03206676097834727,0.6749376585998176,0.5522795698304057,0.06800927986107357,0.5483870967741935,0.768515586786687,0.029402942653134582,0.7664233576642335,0.6208451344406545,0.03947364889023449,0.6170212765957447,0.7150816003999155,0.03090570901508766,0.7101449275362319,0.7232038529540367,0.03592316022460321,0.7272587110699968,0.6016012523241705,0.03978268716132008,0.5935069513859785,0.21058404097281927,0.012946330382116478,0.20851855889175464,0.0,0.0,0.0
fall_next_year,Any fall in next year,functional_no_ayuda,Functional latest-carried-forward set excluding habitual aid,logistic_balanced,25,1158,242,472,686,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T"", ""HAS_FUNCTIONAL_T"", ""YEARS_SINCE_FUNCTIONAL_T""]",0.6738230053570553,0.030274344548311776,0.6826086956521739,0.6655944445172278,0.03236603709456543,0.6679616984538106,0.6641167532330127,0.03180941836920751,0.6686313533374157,0.6745573782022027,0.030367520969648888,0.6817258530585567,0.6212583543090261,0.05198342531936462,0.6382978723404256,0.7099305347254297,0.032065151503863874,0.708029197080292,0.5958082822019674,0.0364324897677945,0.6018518518518519,0.7321437918598018,0.028776093531000916,0.7338129496402878,0.7032387595775432,0.03862065632681483,0.7024173926693352,0.5872039848960441,0.04164598995301693,0.578604265899347,0.22045952469888375,0.012922552967745762,0.22139280757663435,0.0,0.0,0.0
fall_next_year,Any fall in next year,functional_no_ayuda,Functional latest-carried-forward set excluding habitual aid,random_forest_balanced,25,1158,242,472,686,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T"", ""HAS_FUNCTIONAL_T"", ""YEARS_SINCE_FUNCTIONAL_T""]",0.6812449216106482,0.03219211213636675,0.6739130434782609,0.6805917872797355,0.03477345754753187,0.6779295188760694,0.6755427297708944,0.03329208433490384,0.6700143472022956,0.683348878469775,0.03202368795553976,0.6768760526479946,0.6772361120369504,0.056276019178933295,0.6702127659574468,0.6839474625225205,0.031210674941911702,0.6834532374100719,0.5957501276328956,0.034514572984281136,0.5918367346938775,0.7558588876734003,0.03506358959328072,0.7457627118644068,0.7457518921174393,0.03061150645363382,0.7418465600248486,0.6360898072678051,0.04118095994264531,0.6361489856752593,0.20316496967103226,0.010493834262921959,0.20522228573135684,0.0,0.0,0.0
high_burden_fall_next_year,Four or more falls in next year,core_history,Core demographic and fall-history variables,dummy_stratified,25,1158,242,134,1024,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T""]",0.7856623075951502,0.01181957588116175,0.7844827586206896,0.49406634213782746,0.02927896983153581,0.49214092140921406,0.49421257902943055,0.02836719854747499,0.492296918767507,0.7893276998751023,0.011594035854679358,0.7878030522553849,0.11469678469678471,0.051675590747964406,0.1111111111111111,0.8734358995788702,0.006913560818041739,0.8731707317073171,0.10620689655172415,0.04868464042424683,0.10344827586206896,0.8829268468618888,0.0067975114545032,0.8817733990147784,0.49406634213782735,0.029278969831535783,0.4921409214092141,0.11700604834244023,0.007230643874107885,0.11494252873563217,0.21433769240484982,0.011819575881161727,0.21551724137931033,0.0,0.0,0.0
high_burden_fall_next_year,Four or more falls in next year,core_history,Core demographic and fall-history variables,gradient_boosting,25,1158,242,134,1024,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T""]",0.8718816766636226,0.017749795007182455,0.875,0.5537215152538243,0.02840788693150659,0.5531165311653117,0.5647085487965787,0.039695869684156684,0.5679058332712509,0.845712666622362,0.014867042637276147,0.8463749408289488,0.13984126984126985,0.05753515323737804,0.14814814814814814,0.9676017606663788,0.01950732277619834,0.9707317073170731,0.3953663295768559,0.15811229910439703,0.38461538461538464,0.8958524236771236,0.006076094068895646,0.8959276018099548,0.7470825647445488,0.04828359548272753,0.7546191553544496,0.30859378023828965,0.06206693332499627,0.3218266033581362,0.0993586179771114,0.010053376383199484,0.09610353343248743,0.0,0.0,0.0
high_burden_fall_next_year,Four or more falls in next year,core_history,Core demographic and fall-history variables,logistic_balanced,25,1158,242,134,1024,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T""]",0.7031305217343978,0.03619106248034948,0.7056277056277056,0.687983134572331,0.04268731288740821,0.6831881533101045,0.5760656728869877,0.03400419556407456,0.5760303303057579,0.7541732724596963,0.02839838193340689,0.7552669552669553,0.6683353683353684,0.06552723010712179,0.6666666666666666,0.7076309008092936,0.037341252654571395,0.7135922330097088,0.23240978592651465,0.03320434891323261,0.23076923076923078,0.9420782678792556,0.01182528881531957,0.94,0.7593760940520562,0.043397195318809714,0.7703619909502264,0.33405186019184624,0.061539527850329734,0.33781301539497033,0.1857610815564281,0.01239745219669841,0.1845409072971115,0.0,0.0,0.0
high_burden_fall_next_year,Four or more falls in next year,core_history,Core demographic and fall-history variables,random_forest_balanced,25,1158,242,134,1024,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T""]",0.8286879728283876,0.0258041423097931,0.8318965517241379,0.6841981053037175,0.04028035516341743,0.6807588075880759,0.6504263757754637,0.03121586453336915,0.6495581385224849,0.8420688920086598,0.019056290130286025,0.842095370225335,0.49631664631664635,0.0909946946427556,0.4642857142857143,0.8720795642907885,0.03270234316989567,0.8872549019607843,0.341429048363536,0.05036578580656764,0.34285714285714286,0.9300311391419288,0.010785766269365322,0.9264705882352942,0.7587645584017992,0.045920907952767515,0.7577300150829562,0.3387993903867484,0.058777270817471854,0.3356788553594301,0.13291851752837358,0.010367690506502837,0.13208641864567472,0.0,0.0,0.0
high_burden_fall_next_year,Four or more falls in next year,core_history_with_ayuda,Core variables plus habitual aid,dummy_stratified,25,1158,242,134,1024,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T""]",0.7856623075951502,0.01181957588116175,0.7844827586206896,0.49406634213782746,0.02927896983153581,0.49214092140921406,0.49421257902943055,0.02836719854747499,0.492296918767507,0.7893276998751023,0.011594035854679358,0.7878030522553849,0.11469678469678471,0.051675590747964406,0.1111111111111111,0.8734358995788702,0.006913560818041739,0.8731707317073171,0.10620689655172415,0.04868464042424683,0.10344827586206896,0.8829268468618888,0.0067975114545032,0.8817733990147784,0.49406634213782735,0.029278969831535783,0.4921409214092141,0.11700604834244023,0.007230643874107885,0.11494252873563217,0.21433769240484982,0.011819575881161727,0.21551724137931033,0.0,0.0,0.0
